region_A,A_sig,B_sig,C_sig,D_sig,A_bkg,B_bkg,C_bkg,D_bkg,B_data,C_data,D_data,A_pred,fom
abcdnet_score > 0.9705555555555555 and abs_deta_jj > 5.277777777777778 and M_jj > 800.0 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,1.4569234487301737,0.7941521189396761,7.1434636516039625,5.27604728164051,6.117131318169547,82.04549211298334,1665.1795517240553,23145.17044822525,137,3013,40870,10.099853193051137,0.4584365152504305
abcdnet_score > 0.99 and abs_deta_jj > 5.0 and M_jj > 800.0 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,0.81445595513068,0.42218065741936867,8.244485239018136,5.485553076511679,1.887996877168874,24.415654863457306,1908.5797355104437,22895.05624633393,36,3528,40365,3.1464882943143815,0.45914995164402156
abcdnet_score > 0.9677777777777777 and abs_deta_jj > 5.0 and M_jj > 1000.0 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,1.4746198802961614,0.8933510122160189,6.919021879076565,5.662534439654075,5.966872923545916,93.28475311733106,1461.5201411930825,23483.356556952524,161,2642,41517,10.245489799359298,0.46069523673649365
abcdnet_score > 0.965 and abs_deta_jj > 5.0 and M_jj > 933.3333333333334 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,1.5993871339865657,0.9152244829348359,7.013128616211679,5.45505176084626,7.085059117804152,102.61357959829107,1589.0724471641438,23274.308483984223,169,2924,41203,11.993204378321966,0.4618340834295464
abcdnet_score > 0.9705555555555555 and abs_deta_jj > 5.0 and M_jj > 1000.0 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,1.4003691843534147,0.8419710483346843,6.993272575019313,5.713914403535409,5.503961562416738,84.72089331216515,1461.9830525542118,23491.9204167577,144,2642,41534,9.159917176289305,0.46269709409522913
abcdnet_score > 0.965 and abs_deta_jj > 5.277777777777778 and M_jj > 800.0 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,1.608838737083842,0.878586308244333,6.991548363250295,5.191613092335854,7.372217347441502,100.36677512810054,1663.9244656947835,23126.849165210137,163,3012,40844,12.020272255410832,0.46403994036290247
abcdnet_score > 0.9733333333333333 and abs_deta_jj > 5.0 and M_jj > 866.6666666666666 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,1.4216031901924686,0.76191206075236,7.4234373393606115,5.393625961019936,5.185667561667759,71.96254550887144,1749.6765233940964,23089.82622024507,119,3199,40833,9.322876105111062,0.4655897738955875
abcdnet_score > 0.9677777777777777 and abs_deta_jj > 5.277777777777778 and M_jj > 866.6666666666666 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,1.5108449063329812,0.8843892457541211,6.925635466160432,5.483608379422328,5.597180992091768,92.47195993573459,1550.6471399862103,23417.614024326966,158,2759,41471,10.511489956837307,0.46600196166749563
abcdnet_score > 0.99 and abs_deta_jj > 5.0 and M_jj > 933.3333333333334 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,0.7747969646848771,0.4501421566741353,7.837718785513369,5.920134087106959,1.7980358631570093,25.712674089790447,1594.3594704187913,23351.20938949272,39,2929,41333,2.7636755135122058,0.4660627413649993
abcdnet_score > 0.99 and abs_deta_jj > 5.0 and M_jj > 866.6666666666666 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,0.7953790425345717,0.43794133593508333,8.049661487018508,5.717596685837213,1.8438766371418545,24.990550308851212,1753.0183143186227,23136.798215445102,37,3204,40915,2.8974214835634853,0.4672704374108708
